p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.404,0.382,0.418,0.363,0.355,0.3655,0.358,NA,0.405,0.657,0.6455,0.343,0.3425,0.1085,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1146153846153846,Same -- Negative,1,0.1146153846153846,Same -- Positive,-0.114615384615385/0/0/0,0.114615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179034,0
0.8765,0.7705,0.8535,0.7445,0.698,0.7515,0.7005,NA,0.7335,0.931,0.9245,0.6185,0.6215,0.22,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1146153846153846,Opposite,3,0.1146153846153846,Same -- Positive,0.114615384615385/-0.114615384615385/0/0,0.114615384615385/0.114615384615385/0.114615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31816725,0
0.992,0.949,0.9875,0.9455,0.9005,0.952,0.9025,NA,0.915,0.992,0.992,0.7865,0.7885,0.3615,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1146153846153846,Opposite,4,0.1146153846153846,Same -- Positive,0.114615384615385/-0.114615384615385/0.114615384615385/-0.114615384615385,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180499,0
0.063,0.056,0.0635,0.062,0.057,0.062,0.058,NA,0.076,0.0935,0.0705,0.0555,0.056,0.055,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.01871794871794872,Same -- Negative,1,0.01871794871794872,Same -- Positive,-0.0187179487179487/0/0/0,0.0187179487179487/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179588,0
0.473,0.4535,0.4905,0.4395,0.4245,0.445,0.428,NA,0.461,0.7015,0.689,0.3985,0.4035,0.116,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.12333333333333332,Same -- Negative,1,0.12333333333333332,Same -- Positive,-0.123333333333333/0/0/0,0.123333333333333/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317942575,0
0.939,0.8335,0.919,0.829,0.7795,0.8325,0.7785,NA,0.809,0.968,0.9665,0.6925,0.6985,0.2505,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.12333333333333332,Opposite,3,0.12333333333333332,Same -- Positive,0.123333333333333/-0.123333333333333/0/0,0.123333333333333/0.123333333333333/0.123333333333333/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180452,0
0.997,0.9685,0.9945,0.9705,0.937,0.9715,0.939,NA,0.946,0.997,0.997,0.851,0.8535,0.4205,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.12333333333333332,Opposite,4,0.12333333333333332,Same -- Positive,0.123333333333333/-0.123333333333333/0.123333333333333/-0.123333333333333,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,1000/1000/1000/1000/1000,8/7/6/5/8,0.318111775,0
0.534,0.508,0.555,0.4925,0.471,0.4885,0.4745,NA,0.517,0.765,0.7635,0.4445,0.4505,0.1105,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.13205128205128203,Same -- Negative,1,0.13205128205128203,Same -- Positive,-0.132051282051282/0/0/0,0.132051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318091125,0
0.965,0.9045,0.957,0.9065,0.858,0.908,0.86,NA,0.885,0.9805,0.981,0.777,0.7795,0.271,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.13205128205128203,Opposite,3,0.13205128205128203,Same -- Positive,0.132051282051282/-0.132051282051282/0/0,0.132051282051282/0.132051282051282/0.132051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180396,0
0.999,0.991,0.998,0.987,0.973,0.987,0.9725,NA,0.979,0.999,0.999,0.907,0.906,0.49,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.13205128205128203,Opposite,4,0.13205128205128203,Same -- Positive,0.132051282051282/-0.132051282051282/0.132051282051282/-0.132051282051282,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318272375,0
0.591,0.573,0.6105,0.5435,0.533,0.546,0.537,NA,0.5825,0.8285,0.822,0.51,0.515,0.1435,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.14076923076923076,Same -- Negative,1,0.14076923076923076,Same -- Positive,-0.140769230769231/0/0/0,0.140769230769231/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317956375,0
0.976,0.941,0.9715,0.934,0.904,0.9365,0.904,NA,0.922,0.989,0.989,0.844,0.8455,0.3265,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.14076923076923076,Opposite,3,0.14076923076923076,Same -- Positive,0.140769230769231/-0.140769230769231/0/0,0.140769230769231/0.140769230769231/0.140769230769231/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182562,0
1,0.9955,0.9995,0.997,0.9895,0.997,0.9895,NA,0.9915,1,1,0.939,0.9375,0.5605,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.14076923076923076,Opposite,4,0.14076923076923076,Same -- Positive,0.140769230769231/-0.140769230769231/0.140769230769231/-0.140769230769231,0.140769230769231/0.140769230769231/0.140769230769231/0.140769230769231,1000/1000/1000/1000/1000,8/7/6/5/8,0.318232575,0
0.673,0.646,0.6795,0.623,0.6095,0.6245,0.611,NA,0.6495,0.8665,0.866,0.5805,0.5835,0.1425,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1494871794871795,Same -- Negative,1,0.1494871794871795,Same -- Positive,-0.149487179487179/0/0/0,0.149487179487179/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181397,0
0.0655,0.056,0.0645,0.0625,0.0575,0.0635,0.059,NA,0.071,0.0815,0.065,0.0505,0.052,0.0585,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01871794871794872,Opposite,3,0.01871794871794872,Same -- Positive,0.0187179487179487/-0.0187179487179487/0/0,0.0187179487179487/0.0187179487179487/0.0187179487179487/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317909075,0
0.9925,0.965,0.989,0.9665,0.943,0.968,0.9385,NA,0.9535,0.996,0.9965,0.8905,0.8905,0.362,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1494871794871795,Opposite,3,0.1494871794871795,Same -- Positive,0.149487179487179/-0.149487179487179/0/0,0.149487179487179/0.149487179487179/0.149487179487179/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182493,0
1,0.999,1,0.9985,0.995,0.999,0.995,NA,0.9965,1,1,0.968,0.97,0.6075,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1494871794871795,Opposite,4,0.1494871794871795,Same -- Positive,0.149487179487179/-0.149487179487179/0.149487179487179/-0.149487179487179,0.149487179487179/0.149487179487179/0.149487179487179/0.149487179487179,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819075,0
0.7245,0.7015,0.7335,0.6665,0.659,0.6695,0.667,NA,0.697,0.892,0.89,0.6325,0.634,0.1785,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.15820512820512822,Same -- Negative,1,0.15820512820512822,Same -- Positive,-0.158205128205128/0/0/0,0.158205128205128/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318004525,0
0.996,0.9735,0.9945,0.9735,0.9585,0.9775,0.96,NA,0.968,0.999,0.9995,0.922,0.924,0.4355,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.15820512820512822,Opposite,3,0.15820512820512822,Same -- Positive,0.158205128205128/-0.158205128205128/0/0,0.158205128205128/0.158205128205128/0.158205128205128/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318324925,0
1,0.9995,1,0.9995,0.9965,0.9995,0.9965,NA,0.9965,1,1,0.982,0.9825,0.6945,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.15820512820512822,Opposite,4,0.15820512820512822,Same -- Positive,0.158205128205128/-0.158205128205128/0.158205128205128/-0.158205128205128,0.158205128205128/0.158205128205128/0.158205128205128/0.158205128205128,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181788,0
0.775,0.768,0.793,0.74,0.73,0.744,0.73,NA,0.7645,0.932,0.931,0.7,0.7055,0.1645,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.16692307692307692,Same -- Negative,1,0.16692307692307692,Same -- Positive,-0.166923076923077/0/0/0,0.166923076923077/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317942825,0
0.997,0.9885,0.9965,0.993,0.985,0.9935,0.985,NA,0.988,0.9995,0.9995,0.959,0.961,0.4725,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.16692307692307692,Opposite,3,0.16692307692307692,Same -- Positive,0.166923076923077/-0.166923076923077/0/0,0.166923076923077/0.166923076923077/0.166923076923077/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182618,0
1,1,1,0.9995,0.9995,0.9995,0.9995,NA,0.9995,1,1,0.9955,0.9945,0.726,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.16692307692307692,Opposite,4,0.16692307692307692,Same -- Positive,0.166923076923077/-0.166923076923077/0.166923076923077/-0.166923076923077,0.166923076923077/0.166923076923077/0.166923076923077/0.166923076923077,1000/1000/1000/1000/1000,8/7/6/5/8,0.318162625,0
0.815,0.807,0.835,0.78,0.7695,0.784,0.777,NA,0.803,0.948,0.9505,0.7495,0.7505,0.1915,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.17564102564102563,Same -- Negative,1,0.17564102564102563,Same -- Positive,-0.175641025641026/0/0/0,0.175641025641026/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179842,0
0.9995,0.9935,0.9985,0.9945,0.9875,0.9945,0.9895,NA,0.993,1,1,0.971,0.972,0.5155,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.17564102564102563,Opposite,3,0.17564102564102563,Same -- Positive,0.175641025641026/-0.175641025641026/0/0,0.175641025641026/0.175641025641026/0.175641025641026/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819285,0
0.082,0.0735,0.08,0.0745,0.069,0.074,0.0705,NA,0.092,0.082,0.082,0.07,0.069,0.065,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01871794871794872,Opposite,4,0.01871794871794872,Same -- Positive,0.0187179487179487/-0.0187179487179487/0.0187179487179487/-0.0187179487179487,0.0187179487179487/0.0187179487179487/0.0187179487179487/0.0187179487179487,1000/1000/1000/1000/1000,8/7/6/5/8,0.318027875,0
1,1,1,1,1,1,1,NA,1,1,1,0.997,0.997,0.8015,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.17564102564102563,Opposite,4,0.17564102564102563,Same -- Positive,0.175641025641026/-0.175641025641026/0.175641025641026/-0.175641025641026,0.175641025641026/0.175641025641026/0.175641025641026/0.175641025641026,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182142,0
0.853,0.843,0.8685,0.8285,0.81,0.831,0.8125,NA,0.8425,0.957,0.965,0.7925,0.792,0.207,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.18435897435897436,Same -- Negative,1,0.18435897435897436,Same -- Positive,-0.184358974358974/0/0/0,0.184358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179639,0
1,0.9975,1,0.998,0.997,0.999,0.9975,NA,0.998,1,1,0.9875,0.988,0.569,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.18435897435897436,Opposite,3,0.18435897435897436,Same -- Positive,0.184358974358974/-0.184358974358974/0/0,0.184358974358974/0.184358974358974/0.184358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31838845,0
1,1,1,1,1,1,1,NA,1,1,1,0.999,0.999,0.8475,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.18435897435897436,Opposite,4,0.18435897435897436,Same -- Positive,0.184358974358974/-0.184358974358974/0.184358974358974/-0.184358974358974,0.184358974358974/0.184358974358974/0.184358974358974/0.184358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182076,0
0.897,0.882,0.9045,0.865,0.8545,0.866,0.857,NA,0.883,0.972,0.973,0.84,0.8445,0.24,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1930769230769231,Same -- Negative,1,0.1930769230769231,Same -- Positive,-0.193076923076923/0/0/0,0.193076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31809435,0
1,0.998,1,0.999,0.9985,0.999,0.9975,NA,0.999,1,1,0.992,0.9915,0.5945,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1930769230769231,Opposite,3,0.1930769230769231,Same -- Positive,0.193076923076923/-0.193076923076923/0/0,0.193076923076923/0.193076923076923/0.193076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31826985,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.8885,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1930769230769231,Opposite,4,0.1930769230769231,Same -- Positive,0.193076923076923/-0.193076923076923/0.193076923076923/-0.193076923076923,0.193076923076923/0.193076923076923/0.193076923076923/0.193076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.318252775,0
0.9325,0.927,0.936,0.9075,0.903,0.912,0.904,NA,0.921,0.985,0.9865,0.8885,0.892,0.2505,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2017948717948718,Same -- Negative,1,0.2017948717948718,Same -- Positive,-0.201794871794872/0/0/0,0.201794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31820445,0
1,0.9995,1,0.9995,0.999,0.9995,0.9985,NA,0.9995,1,1,0.996,0.9965,0.671,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2017948717948718,Opposite,3,0.2017948717948718,Same -- Positive,0.201794871794872/-0.201794871794872/0/0,0.201794871794872/0.201794871794872/0.201794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318364125,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.921,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2017948717948718,Opposite,4,0.2017948717948718,Same -- Positive,0.201794871794872/-0.201794871794872/0.201794871794872/-0.201794871794872,0.201794871794872/0.201794871794872/0.201794871794872/0.201794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.318489575,0
0.0685,0.071,0.073,0.0715,0.0705,0.0695,0.0685,NA,0.0845,0.1055,0.081,0.0635,0.063,0.059,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.02743589743589743,Same -- Negative,1,0.02743589743589743,Same -- Positive,-0.0274358974358974/0/0/0,0.0274358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317913625,0
0.9465,0.937,0.9485,0.9275,0.922,0.928,0.923,NA,0.938,0.9895,0.9915,0.9095,0.9115,0.275,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2105128205128205,Same -- Negative,1,0.2105128205128205,Same -- Positive,-0.21051282051282/0/0/0,0.21051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31804165,0
1,0.9995,1,1,0.999,1,1,NA,1,1,1,0.998,0.998,0.722,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2105128205128205,Opposite,3,0.2105128205128205,Same -- Positive,0.21051282051282/-0.21051282051282/0/0,0.21051282051282/0.21051282051282/0.21051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318425775,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.957,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2105128205128205,Opposite,4,0.2105128205128205,Same -- Positive,0.21051282051282/-0.21051282051282/0.21051282051282/-0.21051282051282,0.21051282051282/0.21051282051282/0.21051282051282/0.21051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318384725,0
0.9615,0.9595,0.9675,0.95,0.944,0.9475,0.9435,NA,0.9525,0.996,0.9955,0.931,0.9315,0.3075,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.21923076923076923,Same -- Negative,1,0.21923076923076923,Same -- Positive,-0.219230769230769/0/0/0,0.219230769230769/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31806775,0
1,1,1,1,1,1,1,NA,1,1,1,0.999,0.999,0.7585,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.21923076923076923,Opposite,3,0.21923076923076923,Same -- Positive,0.219230769230769/-0.219230769230769/0/0,0.219230769230769/0.219230769230769/0.219230769230769/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31831585,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.965,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.21923076923076923,Opposite,4,0.21923076923076923,Same -- Positive,0.219230769230769/-0.219230769230769/0.219230769230769/-0.219230769230769,0.219230769230769/0.219230769230769/0.219230769230769/0.219230769230769,1000/1000/1000/1000/1000,8/7/6/5/8,0.318450025,0
0.977,0.9775,0.9815,0.9695,0.9675,0.9695,0.966,NA,0.977,0.9975,0.998,0.958,0.9605,0.3145,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.22794871794871796,Same -- Negative,1,0.22794871794871796,Same -- Positive,-0.227948717948718/0/0/0,0.227948717948718/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318153475,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.8115,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.22794871794871796,Opposite,3,0.22794871794871796,Same -- Positive,0.227948717948718/-0.227948717948718/0/0,0.227948717948718/0.227948717948718/0.227948717948718/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184752,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.982,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.22794871794871796,Opposite,4,0.22794871794871796,Same -- Positive,0.227948717948718/-0.227948717948718/0.227948717948718/-0.227948717948718,0.227948717948718/0.227948717948718/0.227948717948718/0.227948717948718,1000/1000/1000/1000/1000,8/7/6/5/8,0.318491475,0
0.983,0.976,0.986,0.971,0.9665,0.9715,0.9685,NA,0.973,0.998,0.9995,0.959,0.959,0.3605,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.23666666666666664,Same -- Negative,1,0.23666666666666664,Same -- Positive,-0.236666666666667/0/0/0,0.236666666666667/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318260775,0
0.079,0.0805,0.0845,0.0795,0.072,0.0825,0.075,NA,0.0965,0.102,0.0875,0.0695,0.0695,0.069,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.02743589743589743,Opposite,3,0.02743589743589743,Same -- Positive,0.0274358974358974/-0.0274358974358974/0/0,0.0274358974358974/0.0274358974358974/0.0274358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182197,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.847,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.23666666666666664,Opposite,3,0.23666666666666664,Same -- Positive,0.236666666666667/-0.236666666666667/0/0,0.236666666666667/0.236666666666667/0.236666666666667/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183563,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.986,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.23666666666666664,Opposite,4,0.23666666666666664,Same -- Positive,0.236666666666667/-0.236666666666667/0.236666666666667/-0.236666666666667,0.236666666666667/0.236666666666667/0.236666666666667/0.236666666666667,1000/1000/1000/1000/1000,8/7/6/5/8,0.318575625,0
0.9895,0.9885,0.9915,0.982,0.9795,0.983,0.982,NA,0.986,0.9985,0.999,0.9725,0.9715,0.3525,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.24538461538461537,Same -- Negative,1,0.24538461538461537,Same -- Positive,-0.245384615384615/0/0/0,0.245384615384615/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318231425,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.8905,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.24538461538461537,Opposite,3,0.24538461538461537,Same -- Positive,0.245384615384615/-0.245384615384615/0/0,0.245384615384615/0.245384615384615/0.245384615384615/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3185205,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.9955,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.24538461538461537,Opposite,4,0.24538461538461537,Same -- Positive,0.245384615384615/-0.245384615384615/0.245384615384615/-0.245384615384615,0.245384615384615/0.245384615384615/0.245384615384615/0.245384615384615,1000/1000/1000/1000/1000,8/7/6/5/8,0.318518275,0
0.991,0.989,0.9925,0.988,0.984,0.989,0.985,NA,0.989,0.9985,0.999,0.9815,0.9815,0.4165,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2541025641025641,Same -- Negative,1,0.2541025641025641,Same -- Positive,-0.254102564102564/0/0/0,0.254102564102564/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318108725,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.896,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2541025641025641,Opposite,3,0.2541025641025641,Same -- Positive,0.254102564102564/-0.254102564102564/0/0,0.254102564102564/0.254102564102564/0.254102564102564/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31844145,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.996,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2541025641025641,Opposite,4,0.2541025641025641,Same -- Positive,0.254102564102564/-0.254102564102564/0.254102564102564/-0.254102564102564,0.254102564102564/0.254102564102564/0.254102564102564/0.254102564102564,1000/1000/1000/1000/1000,8/7/6/5/8,0.318501925,0
0.9975,0.9975,0.998,0.996,0.995,0.995,0.994,NA,0.997,0.9995,1,0.993,0.993,0.43,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.26282051282051283,Same -- Negative,1,0.26282051282051283,Same -- Positive,-0.262820512820513/0/0/0,0.262820512820513/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317949825,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.932,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.26282051282051283,Opposite,3,0.26282051282051283,Same -- Positive,0.262820512820513/-0.262820512820513/0/0,0.262820512820513/0.262820512820513/0.262820512820513/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183634,0
0.117,0.107,0.1195,0.107,0.1,0.106,0.101,NA,0.1175,0.117,0.117,0.0925,0.0925,0.074,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.02743589743589743,Opposite,4,0.02743589743589743,Same -- Positive,0.0274358974358974/-0.0274358974358974/0.0274358974358974/-0.0274358974358974,0.0274358974358974/0.0274358974358974/0.0274358974358974/0.0274358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.31816595,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.26282051282051283,Opposite,4,0.26282051282051283,Same -- Positive,0.262820512820513/-0.262820512820513/0.262820512820513/-0.262820512820513,0.262820512820513/0.262820512820513/0.262820512820513/0.262820512820513,1000/1000/1000/1000/1000,8/7/6/5/8,0.31858655,0
0.995,0.997,0.997,0.9925,0.9925,0.993,0.9935,NA,0.995,0.999,0.9995,0.991,0.992,0.4515,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2715384615384615,Same -- Negative,1,0.2715384615384615,Same -- Positive,-0.271538461538462/0/0/0,0.271538461538462/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318307625,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.9505,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2715384615384615,Opposite,3,0.2715384615384615,Same -- Positive,0.271538461538462/-0.271538461538462/0/0,0.271538461538462/0.271538461538462/0.271538461538462/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31848205,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2715384615384615,Opposite,4,0.2715384615384615,Same -- Positive,0.271538461538462/-0.271538461538462/0.271538461538462/-0.271538461538462,0.271538461538462/0.271538461538462/0.271538461538462/0.271538461538462,1000/1000/1000/1000/1000,8/7/6/5/8,0.318643325,0
