p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
1,1,1,1,1,1,1,NA,1,1,1,0.9995,0.9995,0.88,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.33256410256410257,Same -- Positive,1,0.33256410256410257,Same -- Positive,0.332564102564103/0/0/0,0.332564102564103/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318135125,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.33256410256410257,Same -- Positive,3,0.33256410256410257,Same -- Positive,0.332564102564103/0.332564102564103/0/0,0.332564102564103/0.332564102564103/0.332564102564103/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31872055,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.33256410256410257,Same -- Positive,4,0.33256410256410257,Same -- Positive,0.332564102564103/0.332564102564103/0.332564102564103/0.332564102564103,0.332564102564103/0.332564102564103/0.332564102564103/0.332564102564103,1000/1000/1000/1000/1000,8/7/6/5/8,0.3189423,0
1,1,1,0.9995,0.9995,0.9995,0.9995,NA,0.9995,1,1,0.9995,0.9995,0.915,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.34128205128205125,Same -- Positive,1,0.34128205128205125,Same -- Positive,0.341282051282051/0/0/0,0.341282051282051/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318280625,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.34128205128205125,Same -- Positive,3,0.34128205128205125,Same -- Positive,0.341282051282051/0.341282051282051/0/0,0.341282051282051/0.341282051282051/0.341282051282051/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318795475,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.34128205128205125,Same -- Positive,4,0.34128205128205125,Same -- Positive,0.341282051282051/0.341282051282051/0.341282051282051/0.341282051282051,0.341282051282051/0.341282051282051/0.341282051282051/0.341282051282051,1000/1000/1000/1000/1000,8/7/6/5/8,0.318987825,0
1,1,1,1,1,1,1,NA,1,1,1,0.9995,0.9995,0.9305,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.35,Same -- Positive,1,0.35,Same -- Positive,0.35/0/0/0,0.35/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182885,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.35,Same -- Positive,3,0.35,Same -- Positive,0.35/0.35/0/0,0.35/0.35/0.35/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31867845,0
0.361,0.277,0.3475,0.15,0.132,0.153,0.137,NA,0.165,0.361,0.361,0.126,0.1275,0.1385,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.03615384615384615,Same -- Positive,4,0.03615384615384615,Same -- Positive,0.0361538461538462/0.0361538461538462/0.0361538461538462/0.0361538461538462,0.0361538461538462/0.0361538461538462/0.0361538461538462/0.0361538461538462,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180468,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.35,Same -- Positive,4,0.35,Same -- Positive,0.35/0.35/0.35/0.35,0.35/0.35/0.35/0.35,1000/1000/1000/1000/1000,8/7/6/5/8,0.3189965,0
0.088,0.082,0.0935,0.0765,0.08,0.077,0.0805,NA,0.0915,0.199,0.141,0.0705,0.0715,0.07,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.04487179487179487,Same -- Positive,1,0.04487179487179487,Same -- Positive,0.0448717948717949/0/0/0,0.0448717948717949/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31800045,0
0.244,0.193,0.236,0.145,0.14,0.1455,0.1395,NA,0.162,0.352,0.2795,0.1285,0.1295,0.0915,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.04487179487179487,Same -- Positive,3,0.04487179487179487,Same -- Positive,0.0448717948717949/0.0448717948717949/0/0,0.0448717948717949/0.0448717948717949/0.0448717948717949/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318046525,0
0.537,0.3945,0.5055,0.1885,0.177,0.1995,0.178,NA,0.209,0.537,0.537,0.164,0.165,0.1865,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.04487179487179487,Same -- Positive,4,0.04487179487179487,Same -- Positive,0.0448717948717949/0.0448717948717949/0.0448717948717949/0.0448717948717949,0.0448717948717949/0.0448717948717949/0.0448717948717949/0.0448717948717949,1000/1000/1000/1000/1000,8/7/6/5/8,0.318099075,0
0.126,0.116,0.1275,0.1115,0.1095,0.1105,0.1055,NA,0.1275,0.2625,0.193,0.104,0.1015,0.074,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.05358974358974359,Same -- Positive,1,0.05358974358974359,Same -- Positive,0.0535897435897436/0/0/0,0.0535897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31812245,0
0.33,0.248,0.3165,0.1685,0.1585,0.171,0.1605,NA,0.1865,0.4345,0.3715,0.149,0.1495,0.107,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.05358974358974359,Same -- Positive,3,0.05358974358974359,Same -- Positive,0.0535897435897436/0.0535897435897436/0/0,0.0535897435897436/0.0535897435897436/0.0535897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31804155,0
0.72,0.56,0.696,0.2515,0.2255,0.263,0.234,NA,0.2715,0.72,0.72,0.199,0.204,0.238,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.05358974358974359,Same -- Positive,4,0.05358974358974359,Same -- Positive,0.0535897435897436/0.0535897435897436/0.0535897435897436/0.0535897435897436,0.0535897435897436/0.0535897435897436/0.0535897435897436/0.0535897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.318156325,0
0.156,0.135,0.1545,0.13,0.1175,0.132,0.12,NA,0.1435,0.3005,0.237,0.1195,0.12,0.0665,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.06230769230769231,Same -- Positive,1,0.06230769230769231,Same -- Positive,0.0623076923076923/0/0/0,0.0623076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31809345,0
0.0585,0.059,0.0605,0.059,0.0565,0.0575,0.0575,NA,0.071,0.1025,0.0635,0.053,0.0535,0.0655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01,Same -- Positive,3,0.01,Same -- Positive,0.01/0.01/0/0,0.01/0.01/0.01/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318027525,0
0.449,0.3415,0.431,0.231,0.2145,0.2355,0.2135,NA,0.2485,0.547,0.507,0.187,0.1905,0.127,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.06230769230769231,Same -- Positive,3,0.06230769230769231,Same -- Positive,0.0623076923076923/0.0623076923076923/0/0,0.0623076923076923/0.0623076923076923/0.0623076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31802955,0
0.8745,0.727,0.847,0.372,0.328,0.371,0.328,NA,0.3675,0.8745,0.8745,0.2715,0.276,0.3655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.06230769230769231,Same -- Positive,4,0.06230769230769231,Same -- Positive,0.0623076923076923/0.0623076923076923/0.0623076923076923/0.0623076923076923,0.0623076923076923/0.0623076923076923/0.0623076923076923/0.0623076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.318049075,0
0.1695,0.15,0.1725,0.1395,0.131,0.1365,0.1295,NA,0.1555,0.334,0.2745,0.126,0.1255,0.084,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07102564102564102,Same -- Positive,1,0.07102564102564102,Same -- Positive,0.071025641025641/0/0/0,0.071025641025641/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31800055,0
0.5895,0.446,0.5635,0.3125,0.2715,0.314,0.277,NA,0.3205,0.681,0.645,0.241,0.245,0.1575,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07102564102564102,Same -- Positive,3,0.07102564102564102,Same -- Positive,0.071025641025641/0.071025641025641/0/0,0.071025641025641/0.071025641025641/0.071025641025641/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318059775,0
0.945,0.845,0.935,0.4785,0.4215,0.4855,0.429,NA,0.466,0.945,0.945,0.3615,0.3625,0.4655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07102564102564102,Same -- Positive,4,0.07102564102564102,Same -- Positive,0.071025641025641/0.071025641025641/0.071025641025641/0.071025641025641,0.071025641025641/0.071025641025641/0.071025641025641/0.071025641025641,1000/1000/1000/1000/1000,8/7/6/5/8,0.318064025,0
0.222,0.197,0.219,0.1675,0.16,0.1735,0.1655,NA,0.1935,0.4225,0.3675,0.1545,0.1555,0.102,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07974358974358974,Same -- Positive,1,0.07974358974358974,Same -- Positive,0.0797435897435897/0/0/0,0.0797435897435897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180848,0
0.715,0.57,0.6845,0.3955,0.362,0.4015,0.3645,NA,0.407,0.774,0.7575,0.316,0.317,0.2035,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07974358974358974,Same -- Positive,3,0.07974358974358974,Same -- Positive,0.0797435897435897/0.0797435897435897/0/0,0.0797435897435897/0.0797435897435897/0.0797435897435897/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318203075,0
0.986,0.938,0.9835,0.623,0.5445,0.6325,0.552,NA,0.596,0.986,0.986,0.447,0.4505,0.6045,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07974358974358974,Same -- Positive,4,0.07974358974358974,Same -- Positive,0.0797435897435897/0.0797435897435897/0.0797435897435897/0.0797435897435897,0.0797435897435897/0.0797435897435897/0.0797435897435897/0.0797435897435897,1000/1000/1000/1000/1000,8/7/6/5/8,0.318135,0
0.2735,0.256,0.281,0.2305,0.2215,0.2305,0.217,NA,0.25,0.5055,0.449,0.2055,0.2075,0.106,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.08846153846153845,Same -- Positive,1,0.08846153846153845,Same -- Positive,0.0884615384615385/0/0/0,0.0884615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317926125,0
0.8065,0.672,0.784,0.49,0.428,0.4875,0.436,NA,0.476,0.854,0.8545,0.371,0.375,0.253,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.08846153846153845,Same -- Positive,3,0.08846153846153845,Same -- Positive,0.0884615384615385/0.0884615384615385/0/0,0.0884615384615385/0.0884615384615385/0.0884615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317992575,0
0.0595,0.059,0.0665,0.0595,0.0605,0.059,0.062,NA,0.0735,0.0595,0.0595,0.0585,0.0605,0.07,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01,Same -- Positive,4,0.01,Same -- Positive,0.01/0.01/0.01/0.01,0.01/0.01/0.01/0.01,1000/1000/1000/1000/1000,8/7/6/5/8,0.317827675,0
0.9975,0.9725,0.994,0.742,0.658,0.7525,0.661,NA,0.7,0.9975,0.9975,0.535,0.539,0.7455,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.08846153846153845,Same -- Positive,4,0.08846153846153845,Same -- Positive,0.0884615384615385/0.0884615384615385/0.0884615384615385/0.0884615384615385,0.0884615384615385/0.0884615384615385/0.0884615384615385/0.0884615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.318105,0
0.3335,0.2955,0.342,0.268,0.257,0.268,0.2605,NA,0.292,0.575,0.534,0.2425,0.2455,0.113,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.09717948717948716,Same -- Positive,1,0.09717948717948716,Same -- Positive,0.0971794871794872/0/0/0,0.0971794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31799345,0
0.882,0.763,0.861,0.5885,0.537,0.594,0.5365,NA,0.58,0.9135,0.9095,0.467,0.472,0.3195,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.09717948717948716,Same -- Positive,3,0.09717948717948716,Same -- Positive,0.0971794871794872/0.0971794871794872/0/0,0.0971794871794872/0.0971794871794872/0.0971794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31820535,0
0.999,0.9885,0.999,0.8475,0.77,0.8555,0.7765,NA,0.8035,0.999,0.999,0.6445,0.6515,0.8385,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.09717948717948716,Same -- Positive,4,0.09717948717948716,Same -- Positive,0.0971794871794872/0.0971794871794872/0.0971794871794872/0.0971794871794872,0.0971794871794872/0.0971794871794872/0.0971794871794872/0.0971794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.31810795,0
0.408,0.362,0.4105,0.311,0.288,0.3125,0.2975,NA,0.342,0.6365,0.592,0.269,0.267,0.1165,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.10589743589743587,Same -- Positive,1,0.10589743589743587,Same -- Positive,0.105897435897436/0/0/0,0.105897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317898775,0
0.9495,0.861,0.934,0.691,0.6475,0.692,0.6505,NA,0.6885,0.96,0.964,0.5675,0.572,0.357,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.10589743589743587,Same -- Positive,3,0.10589743589743587,Same -- Positive,0.105897435897436/0.105897435897436/0/0,0.105897435897436/0.105897435897436/0.105897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181117,0
1,0.999,1,0.931,0.8735,0.935,0.877,NA,0.892,1,1,0.727,0.728,0.902,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.10589743589743587,Same -- Positive,4,0.10589743589743587,Same -- Positive,0.105897435897436/0.105897435897436/0.105897435897436/0.105897435897436,0.105897435897436/0.105897435897436/0.105897435897436/0.105897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180569,0
0.4675,0.44,0.477,0.371,0.353,0.3715,0.3595,NA,0.404,0.704,0.6715,0.3245,0.326,0.128,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1146153846153846,Same -- Positive,1,0.1146153846153846,Same -- Positive,0.114615384615385/0/0/0,0.114615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3178945,0
0.97,0.9055,0.962,0.7745,0.7225,0.7755,0.7275,NA,0.753,0.9745,0.979,0.627,0.633,0.436,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1146153846153846,Same -- Positive,3,0.1146153846153846,Same -- Positive,0.114615384615385/0.114615384615385/0/0,0.114615384615385/0.114615384615385/0.114615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819865,0
1,0.9995,1,0.9775,0.941,0.9785,0.944,NA,0.9525,1,1,0.836,0.8395,0.948,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1146153846153846,Same -- Positive,4,0.1146153846153846,Same -- Positive,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.318090625,0
0.0675,0.062,0.069,0.065,0.0635,0.066,0.064,NA,0.073,0.102,0.0625,0.056,0.056,0.0565,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.01871794871794872,Same -- Positive,1,0.01871794871794872,Same -- Positive,0.0187179487179487/0/0/0,0.0187179487179487/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317943875,0
0.534,0.5155,0.5515,0.4445,0.435,0.4445,0.4385,NA,0.4775,0.755,0.738,0.409,0.4125,0.1555,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.12333333333333332,Same -- Positive,1,0.12333333333333332,Same -- Positive,0.123333333333333/0/0/0,0.123333333333333/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31793355,0
0.9895,0.9555,0.9875,0.841,0.794,0.8455,0.794,NA,0.824,0.9905,0.992,0.698,0.701,0.507,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.12333333333333332,Same -- Positive,3,0.12333333333333332,Same -- Positive,0.123333333333333/0.123333333333333/0/0,0.123333333333333/0.123333333333333/0.123333333333333/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179874,0
1,1,1,0.99,0.9665,0.9905,0.9655,NA,0.974,1,1,0.871,0.873,0.9805,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.12333333333333332,Same -- Positive,4,0.12333333333333332,Same -- Positive,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,1000/1000/1000/1000/1000,8/7/6/5/8,0.31815205,0
0.6065,0.5715,0.614,0.4905,0.4835,0.497,0.484,NA,0.521,0.8105,0.796,0.456,0.458,0.154,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.13205128205128203,Same -- Positive,1,0.13205128205128203,Same -- Positive,0.132051282051282/0/0/0,0.132051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180905,0
0.9965,0.9795,0.994,0.909,0.8745,0.911,0.871,NA,0.902,0.9975,0.9965,0.79,0.7915,0.554,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.13205128205128203,Same -- Positive,3,0.13205128205128203,Same -- Positive,0.132051282051282/0.132051282051282/0/0,0.132051282051282/0.132051282051282/0.132051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31806115,0
1,1,1,0.9975,0.9885,0.9965,0.9895,NA,0.991,1,1,0.927,0.926,0.9905,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.13205128205128203,Same -- Positive,4,0.13205128205128203,Same -- Positive,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318245675,0
