p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.1245,0.1055,0.1285,0.132,0.1205,0.1355,0.123,NA,0.1485,0.1895,0.151,0.1045,0.104,0.0735,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.04487179487179487,Same -- Positive,3,0.04487179487179487,Same -- Positive,0.0448717948717949/0.0448717948717949/0/0,0.0448717948717949/0.0448717948717949/0.0448717948717949/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31801715,0
0.1505,0.12,0.1515,0.2065,0.186,0.2095,0.191,NA,0.2105,0.1505,0.1505,0.146,0.1515,0.0705,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.04487179487179487,Same -- Positive,4,0.04487179487179487,Same -- Positive,0.0448717948717949/0.0448717948717949/0.0448717948717949/0.0448717948717949,0.0448717948717949/0.0448717948717949/0.0448717948717949/0.0448717948717949,1000/1000/1000/1000/1000,8/7/6/5/8,0.31814425,0
0.1045,0.109,0.108,0.092,0.0895,0.089,0.089,NA,0.114,0.2115,0.1765,0.0895,0.0885,0.0805,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.05358974358974359,Same -- Positive,1,0.05358974358974359,Same -- Positive,0.0535897435897436/0/0/0,0.0535897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31803055,0
0.175,0.1465,0.175,0.189,0.1705,0.191,0.1735,NA,0.192,0.2555,0.2105,0.1555,0.1565,0.079,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.05358974358974359,Same -- Positive,3,0.05358974358974359,Same -- Positive,0.0535897435897436/0.0535897435897436/0/0,0.0535897435897436/0.0535897435897436/0.0535897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317912775,0
0.2085,0.1595,0.2055,0.281,0.2445,0.2805,0.25,NA,0.2775,0.2085,0.2085,0.2055,0.2075,0.083,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.05358974358974359,Same -- Positive,4,0.05358974358974359,Same -- Positive,0.0535897435897436/0.0535897435897436/0.0535897435897436/0.0535897435897436,0.0535897435897436/0.0535897435897436/0.0535897435897436/0.0535897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.318022425,0
0.133,0.124,0.136,0.1195,0.1155,0.1225,0.1175,NA,0.1345,0.278,0.241,0.109,0.1125,0.0735,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.06230769230769231,Same -- Positive,1,0.06230769230769231,Same -- Positive,0.0623076923076923/0/0/0,0.0623076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3178964,0
0.058,0.055,0.056,0.0645,0.0535,0.0605,0.0555,NA,0.066,0.07,0.0535,0.0485,0.048,0.06,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01,Same -- Positive,3,0.01,Same -- Positive,0.01/0.01/0/0,0.01/0.01/0.01/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31779035,0
0.247,0.2045,0.249,0.2535,0.231,0.2565,0.2335,NA,0.2665,0.3325,0.296,0.202,0.203,0.093,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.06230769230769231,Same -- Positive,3,0.06230769230769231,Same -- Positive,0.0623076923076923/0.0623076923076923/0/0,0.0623076923076923/0.0623076923076923/0.0623076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318018025,0
0.2565,0.1995,0.249,0.3655,0.318,0.3695,0.3205,NA,0.346,0.2565,0.2565,0.255,0.2585,0.094,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.06230769230769231,Same -- Positive,4,0.06230769230769231,Same -- Positive,0.0623076923076923/0.0623076923076923/0.0623076923076923/0.0623076923076923,0.0623076923076923/0.0623076923076923/0.0623076923076923/0.0623076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.31797915,0
0.1735,0.148,0.1755,0.1455,0.1425,0.15,0.142,NA,0.1695,0.3335,0.292,0.126,0.1255,0.071,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07102564102564102,Same -- Positive,1,0.07102564102564102,Same -- Positive,0.071025641025641/0/0/0,0.071025641025641/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317959325,0
0.3035,0.24,0.2915,0.307,0.273,0.3085,0.274,NA,0.3085,0.3945,0.363,0.2365,0.24,0.0995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07102564102564102,Same -- Positive,3,0.07102564102564102,Same -- Positive,0.071025641025641/0.071025641025641/0/0,0.071025641025641/0.071025641025641/0.071025641025641/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318137525,0
0.3135,0.2315,0.301,0.448,0.386,0.4555,0.3935,NA,0.4245,0.3135,0.3135,0.313,0.3145,0.09,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07102564102564102,Same -- Positive,4,0.07102564102564102,Same -- Positive,0.071025641025641/0.071025641025641/0.071025641025641/0.071025641025641,0.071025641025641/0.071025641025641/0.071025641025641/0.071025641025641,1000/1000/1000/1000/1000,8/7/6/5/8,0.31795345,0
0.2075,0.1915,0.206,0.175,0.1645,0.179,0.1655,NA,0.1955,0.3935,0.361,0.157,0.1585,0.0825,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07974358974358974,Same -- Positive,1,0.07974358974358974,Same -- Positive,0.0797435897435897/0/0/0,0.0797435897435897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317953925,0
0.394,0.3035,0.3765,0.387,0.3435,0.395,0.345,NA,0.3875,0.495,0.458,0.295,0.298,0.1135,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07974358974358974,Same -- Positive,3,0.07974358974358974,Same -- Positive,0.0797435897435897/0.0797435897435897/0/0,0.0797435897435897/0.0797435897435897/0.0797435897435897/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317976675,0
0.4245,0.299,0.392,0.555,0.491,0.5565,0.492,NA,0.522,0.4245,0.4245,0.402,0.4045,0.107,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07974358974358974,Same -- Positive,4,0.07974358974358974,Same -- Positive,0.0797435897435897/0.0797435897435897/0.0797435897435897/0.0797435897435897,0.0797435897435897/0.0797435897435897/0.0797435897435897/0.0797435897435897,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180484,0
0.2835,0.256,0.2885,0.2305,0.2195,0.234,0.221,NA,0.2555,0.4765,0.451,0.207,0.2105,0.107,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.08846153846153845,Same -- Positive,1,0.08846153846153845,Same -- Positive,0.0884615384615385/0/0/0,0.0884615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318070125,0
0.4755,0.378,0.45,0.466,0.4255,0.4695,0.428,NA,0.467,0.5865,0.556,0.37,0.372,0.12,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.08846153846153845,Same -- Positive,3,0.08846153846153845,Same -- Positive,0.0884615384615385/0.0884615384615385/0/0,0.0884615384615385/0.0884615384615385/0.0884615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318102975,0
0.0475,0.051,0.0515,0.0625,0.061,0.062,0.061,NA,0.0705,0.0475,0.0475,0.056,0.055,0.064,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01,Same -- Positive,4,0.01,Same -- Positive,0.01/0.01/0.01/0.01,0.01/0.01/0.01/0.01,1000/1000/1000/1000/1000,8/7/6/5/8,0.31788805,0
0.519,0.3775,0.4945,0.6475,0.5935,0.653,0.592,NA,0.617,0.519,0.519,0.4835,0.488,0.126,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.08846153846153845,Same -- Positive,4,0.08846153846153845,Same -- Positive,0.0884615384615385/0.0884615384615385/0.0884615384615385/0.0884615384615385,0.0884615384615385/0.0884615384615385/0.0884615384615385/0.0884615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182059,0
0.323,0.2955,0.333,0.2745,0.266,0.2775,0.2715,NA,0.3005,0.5605,0.522,0.2445,0.248,0.0995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.09717948717948716,Same -- Positive,1,0.09717948717948716,Same -- Positive,0.0971794871794872/0/0/0,0.0971794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318141025,0
0.572,0.4385,0.541,0.543,0.482,0.546,0.49,NA,0.5275,0.6635,0.6345,0.421,0.4275,0.145,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.09717948717948716,Same -- Positive,3,0.09717948717948716,Same -- Positive,0.0971794871794872/0.0971794871794872/0/0,0.0971794871794872/0.0971794871794872/0.0971794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31813455,0
0.6125,0.4615,0.585,0.745,0.6745,0.744,0.679,NA,0.701,0.6125,0.6125,0.5665,0.569,0.137,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.09717948717948716,Same -- Positive,4,0.09717948717948716,Same -- Positive,0.0971794871794872/0.0971794871794872/0.0971794871794872/0.0971794871794872,0.0971794871794872/0.0971794871794872/0.0971794871794872/0.0971794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.317991225,0
0.3605,0.335,0.3765,0.3175,0.304,0.3185,0.3055,NA,0.35,0.581,0.557,0.284,0.2855,0.0955,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.10589743589743587,Same -- Positive,1,0.10589743589743587,Same -- Positive,0.105897435897436/0/0/0,0.105897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318030675,0
0.681,0.54,0.651,0.6545,0.59,0.659,0.5955,NA,0.6325,0.7575,0.7415,0.5245,0.5285,0.157,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.10589743589743587,Same -- Positive,3,0.10589743589743587,Same -- Positive,0.105897435897436/0.105897435897436/0/0,0.105897435897436/0.105897435897436/0.105897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31807115,0
0.7015,0.525,0.6645,0.8045,0.751,0.806,0.7545,NA,0.7765,0.7015,0.7015,0.641,0.6445,0.1515,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.10589743589743587,Same -- Positive,4,0.10589743589743587,Same -- Positive,0.105897435897436/0.105897435897436/0.105897435897436/0.105897435897436,0.105897435897436/0.105897435897436/0.105897435897436/0.105897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.318162675,0
0.436,0.405,0.4445,0.374,0.354,0.374,0.356,NA,0.3935,0.6705,0.6575,0.337,0.3405,0.127,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1146153846153846,Same -- Positive,1,0.1146153846153846,Same -- Positive,0.114615384615385/0/0/0,0.114615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318150075,0
0.7575,0.6185,0.735,0.7375,0.6725,0.7405,0.681,NA,0.713,0.828,0.8185,0.599,0.599,0.185,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1146153846153846,Same -- Positive,3,0.1146153846153846,Same -- Positive,0.114615384615385/0.114615384615385/0/0,0.114615384615385/0.114615384615385/0.114615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180112,0
0.7745,0.6085,0.7505,0.8765,0.823,0.875,0.825,NA,0.84,0.7745,0.7745,0.7235,0.729,0.1845,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1146153846153846,Same -- Positive,4,0.1146153846153846,Same -- Positive,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181734,0
0.057,0.048,0.052,0.062,0.051,0.061,0.052,NA,0.064,0.103,0.0685,0.044,0.045,0.061,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.01871794871794872,Same -- Positive,1,0.01871794871794872,Same -- Positive,0.0187179487179487/0/0/0,0.0187179487179487/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317940575,0
0.499,0.4635,0.516,0.441,0.4205,0.442,0.423,NA,0.4605,0.7355,0.727,0.402,0.404,0.1295,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.12333333333333332,Same -- Positive,1,0.12333333333333332,Same -- Positive,0.123333333333333/0/0/0,0.123333333333333/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181298,0
0.8195,0.68,0.7915,0.7925,0.729,0.791,0.731,NA,0.757,0.869,0.8615,0.656,0.66,0.2035,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.12333333333333332,Same -- Positive,3,0.12333333333333332,Same -- Positive,0.123333333333333/0.123333333333333/0/0,0.123333333333333/0.123333333333333/0.123333333333333/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180547,0
0.8575,0.683,0.824,0.9215,0.8815,0.9205,0.8855,NA,0.893,0.8575,0.8575,0.7945,0.795,0.209,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.12333333333333332,Same -- Positive,4,0.12333333333333332,Same -- Positive,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181396,0
0.5525,0.534,0.5715,0.483,0.468,0.4835,0.4765,NA,0.515,0.786,0.781,0.453,0.4545,0.136,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.13205128205128203,Same -- Positive,1,0.13205128205128203,Same -- Positive,0.132051282051282/0/0/0,0.132051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318074475,0
0.899,0.775,0.875,0.853,0.814,0.855,0.8155,NA,0.8355,0.918,0.919,0.7435,0.7455,0.2385,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.13205128205128203,Same -- Positive,3,0.13205128205128203,Same -- Positive,0.132051282051282/0.132051282051282/0/0,0.132051282051282/0.132051282051282/0.132051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180439,0
0.9045,0.7455,0.8875,0.9485,0.9245,0.951,0.9245,NA,0.935,0.9045,0.9045,0.8395,0.8425,0.249,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.13205128205128203,Same -- Positive,4,0.13205128205128203,Same -- Positive,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318312375,0
