p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.9995,0.9995,0.9995,0.999,0.9995,0.999,0.9995,NA,1,1,1,0.999,0.999,0.5405,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.32384615384615384,Same -- Negative,1,0.32384615384615384,Same -- Positive,-0.323846153846154/0/0/0,0.323846153846154/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318325025,0
0.1015,0.087,0.099,0.0935,0.084,0.0935,0.087,NA,0.11,0.1315,0.1305,0.084,0.0855,0.0675,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.03615384615384615,Opposite,3,0.03615384615384615,Same -- Positive,0.0361538461538462/-0.0361538461538462/0/0,0.0361538461538462/0.0361538461538462/0.0361538461538462/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318067125,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.9795,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.32384615384615384,Opposite,3,0.32384615384615384,Same -- Positive,0.323846153846154/-0.323846153846154/0/0,0.323846153846154/0.323846153846154/0.323846153846154/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318875425,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.32384615384615384,Opposite,4,0.32384615384615384,Same -- Positive,0.323846153846154/-0.323846153846154/0.323846153846154/-0.323846153846154,0.323846153846154/0.323846153846154/0.323846153846154/0.323846153846154,1000/1000/1000/1000/1000,8/7/6/5/8,0.3187774,0
1,0.9995,1,1,1,1,1,NA,1,1,1,1,1,0.6,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.33256410256410257,Same -- Negative,1,0.33256410256410257,Same -- Positive,-0.332564102564103/0/0/0,0.332564102564103/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31809265,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.987,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.33256410256410257,Opposite,3,0.33256410256410257,Same -- Positive,0.332564102564103/-0.332564102564103/0/0,0.332564102564103/0.332564102564103/0.332564102564103/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31874815,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.33256410256410257,Opposite,4,0.33256410256410257,Same -- Positive,0.332564102564103/-0.332564102564103/0.332564102564103/-0.332564102564103,0.332564102564103/0.332564102564103/0.332564102564103/0.332564102564103,1000/1000/1000/1000/1000,8/7/6/5/8,0.3190451,0
1,1,1,0.9995,1,0.9995,1,NA,1,1,1,0.9995,0.9995,0.6295,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.34128205128205125,Same -- Negative,1,0.34128205128205125,Same -- Positive,-0.341282051282051/0/0/0,0.341282051282051/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318340975,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.9895,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.34128205128205125,Opposite,3,0.34128205128205125,Same -- Positive,0.341282051282051/-0.341282051282051/0/0,0.341282051282051/0.341282051282051/0.341282051282051/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31888005,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.34128205128205125,Opposite,4,0.34128205128205125,Same -- Positive,0.341282051282051/-0.341282051282051/0.341282051282051/-0.341282051282051,0.341282051282051/0.341282051282051/0.341282051282051/0.341282051282051,1000/1000/1000/1000/1000,8/7/6/5/8,0.31896785,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.6665,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.35,Same -- Negative,1,0.35,Same -- Positive,-0.35/0/0/0,0.35/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182369,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,0.995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.35,Opposite,3,0.35,Same -- Positive,0.35/-0.35/0/0,0.35/0.35/0.35/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31871165,0
0.1515,0.1335,0.151,0.1475,0.1365,0.149,0.1415,NA,0.165,0.1515,0.1515,0.128,0.132,0.076,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.03615384615384615,Opposite,4,0.03615384615384615,Same -- Positive,0.0361538461538462/-0.0361538461538462/0.0361538461538462/-0.0361538461538462,0.0361538461538462/0.0361538461538462/0.0361538461538462/0.0361538461538462,1000/1000/1000/1000/1000,8/7/6/5/8,0.31818045,0
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.35,Opposite,4,0.35,Same -- Positive,0.35/-0.35/0.35/-0.35,0.35/0.35/0.35/0.35,1000/1000/1000/1000/1000,8/7/6/5/8,0.3189359,0
0.081,0.0685,0.0785,0.0795,0.0705,0.079,0.069,NA,0.0915,0.1415,0.141,0.0675,0.0655,0.0645,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.04487179487179487,Same -- Negative,1,0.04487179487179487,Same -- Positive,-0.0448717948717949/0/0/0,0.0448717948717949/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31798795,0
0.1555,0.117,0.149,0.1335,0.1235,0.134,0.1245,NA,0.147,0.184,0.183,0.109,0.11,0.0675,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.04487179487179487,Opposite,3,0.04487179487179487,Same -- Positive,0.0448717948717949/-0.0448717948717949/0/0,0.0448717948717949/0.0448717948717949/0.0448717948717949/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31804905,0
0.212,0.1615,0.1985,0.1895,0.1695,0.195,0.172,NA,0.197,0.212,0.212,0.1545,0.155,0.0755,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.04487179487179487,Opposite,4,0.04487179487179487,Same -- Positive,0.0448717948717949/-0.0448717948717949/0.0448717948717949/-0.0448717948717949,0.0448717948717949/0.0448717948717949/0.0448717948717949/0.0448717948717949,1000/1000/1000/1000/1000,8/7/6/5/8,0.318036675,0
0.111,0.0985,0.114,0.107,0.1005,0.1055,0.1015,NA,0.122,0.1635,0.1655,0.0945,0.093,0.0695,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.05358974358974359,Same -- Negative,1,0.05358974358974359,Same -- Positive,-0.0535897435897436/0/0/0,0.0535897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318133775,0
0.1845,0.149,0.187,0.1725,0.156,0.1775,0.1615,NA,0.187,0.24,0.238,0.145,0.1465,0.0655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.05358974358974359,Opposite,3,0.05358974358974359,Same -- Positive,0.0535897435897436/-0.0535897435897436/0/0,0.0535897435897436/0.0535897435897436/0.0535897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318060475,0
0.3195,0.2365,0.3075,0.275,0.246,0.28,0.2585,NA,0.283,0.3195,0.3195,0.219,0.2205,0.09,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.05358974358974359,Opposite,4,0.05358974358974359,Same -- Positive,0.0535897435897436/-0.0535897435897436/0.0535897435897436/-0.0535897435897436,0.0535897435897436/0.0535897435897436/0.0535897435897436/0.0535897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.318266975,0
0.1295,0.1245,0.1375,0.1335,0.1285,0.1355,0.13,NA,0.15,0.2195,0.218,0.1215,0.124,0.0695,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.06230769230769231,Same -- Negative,1,0.06230769230769231,Same -- Positive,-0.0623076923076923/0/0/0,0.0623076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181238,0
0.056,0.0475,0.0545,0.051,0.0495,0.0525,0.0505,NA,0.0635,0.0535,0.0535,0.049,0.049,0.0535,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01,Opposite,3,0.01,Same -- Positive,0.01/-0.01/0/0,0.01/0.01/0.01/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31795135,0
0.266,0.211,0.2535,0.2465,0.2195,0.2455,0.224,NA,0.254,0.338,0.336,0.191,0.194,0.0805,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.06230769230769231,Opposite,3,0.06230769230769231,Same -- Positive,0.0623076923076923/-0.0623076923076923/0/0,0.0623076923076923/0.0623076923076923/0.0623076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318032625,0
0.423,0.293,0.389,0.355,0.313,0.3565,0.3115,NA,0.344,0.423,0.423,0.2565,0.26,0.099,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.06230769230769231,Opposite,4,0.06230769230769231,Same -- Positive,0.0623076923076923/-0.0623076923076923/0.0623076923076923/-0.0623076923076923,0.0623076923076923/0.0623076923076923/0.0623076923076923/0.0623076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.318071925,0
0.1465,0.1345,0.1585,0.149,0.1365,0.147,0.138,NA,0.1665,0.264,0.2625,0.132,0.1295,0.068,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07102564102564102,Same -- Negative,1,0.07102564102564102,Same -- Positive,-0.071025641025641/0/0/0,0.071025641025641/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31807035,0
0.352,0.2725,0.3325,0.31,0.283,0.313,0.281,NA,0.313,0.4315,0.429,0.24,0.244,0.0945,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07102564102564102,Opposite,3,0.07102564102564102,Same -- Positive,0.071025641025641/-0.071025641025641/0/0,0.071025641025641/0.071025641025641/0.071025641025641/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31813665,0
0.5625,0.4,0.524,0.468,0.418,0.4775,0.4235,NA,0.458,0.5625,0.5625,0.349,0.3505,0.13,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07102564102564102,Opposite,4,0.07102564102564102,Same -- Positive,0.071025641025641/-0.071025641025641/0.071025641025641/-0.071025641025641,0.071025641025641/0.071025641025641/0.071025641025641/0.071025641025641,1000/1000/1000/1000/1000,8/7/6/5/8,0.318063625,0
0.174,0.1685,0.184,0.1735,0.17,0.175,0.167,NA,0.1985,0.324,0.3225,0.157,0.1555,0.0825,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.07974358974358974,Same -- Negative,1,0.07974358974358974,Same -- Positive,-0.0797435897435897/0/0/0,0.0797435897435897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318051875,0
0.431,0.3275,0.4205,0.386,0.3405,0.3925,0.344,NA,0.382,0.512,0.5125,0.301,0.304,0.109,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.07974358974358974,Opposite,3,0.07974358974358974,Same -- Positive,0.0797435897435897/-0.0797435897435897/0/0,0.0797435897435897/0.0797435897435897/0.0797435897435897/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318198125,0
0.6795,0.514,0.6465,0.58,0.5275,0.587,0.5345,NA,0.5675,0.6795,0.6795,0.437,0.4415,0.1425,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.07974358974358974,Opposite,4,0.07974358974358974,Same -- Positive,0.0797435897435897/-0.0797435897435897/0.0797435897435897/-0.0797435897435897,0.0797435897435897/0.0797435897435897/0.0797435897435897/0.0797435897435897,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181583,0
0.2225,0.207,0.233,0.2195,0.212,0.22,0.2125,NA,0.2485,0.3995,0.396,0.2045,0.2045,0.076,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.08846153846153845,Same -- Negative,1,0.08846153846153845,Same -- Positive,-0.0884615384615385/0/0/0,0.0884615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317863975,0
0.5335,0.407,0.5135,0.473,0.424,0.48,0.427,NA,0.4665,0.6095,0.6065,0.3675,0.3695,0.126,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.08846153846153845,Opposite,3,0.08846153846153845,Same -- Positive,0.0884615384615385/-0.0884615384615385/0/0,0.0884615384615385/0.0884615384615385/0.0884615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180296,0
0.0495,0.0425,0.0485,0.0455,0.0475,0.046,0.045,NA,0.061,0.0495,0.0495,0.044,0.045,0.0655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01,Opposite,4,0.01,Same -- Positive,0.01/-0.01/0.01/-0.01,0.01/0.01/0.01/0.01,1000/1000/1000/1000/1000,8/7/6/5/8,0.317794625,0
0.785,0.6145,0.7555,0.701,0.6285,0.703,0.6315,NA,0.664,0.785,0.785,0.5245,0.5245,0.1675,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.08846153846153845,Opposite,4,0.08846153846153845,Same -- Positive,0.0884615384615385/-0.0884615384615385/0.0884615384615385/-0.0884615384615385,0.0884615384615385/0.0884615384615385/0.0884615384615385/0.0884615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.31813225,0
0.2635,0.257,0.276,0.2695,0.2675,0.2725,0.2715,NA,0.304,0.457,0.4515,0.2475,0.253,0.0845,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.09717948717948716,Same -- Negative,1,0.09717948717948716,Same -- Positive,-0.0971794871794872/0/0/0,0.0971794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31807845,0
0.632,0.501,0.6065,0.5565,0.524,0.565,0.5265,NA,0.5675,0.725,0.7255,0.446,0.452,0.148,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.09717948717948716,Opposite,3,0.09717948717948716,Same -- Positive,0.0971794871794872/-0.0971794871794872/0/0,0.0971794871794872/0.0971794871794872/0.0971794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318137325,0
0.872,0.7195,0.8435,0.796,0.7305,0.7965,0.7345,NA,0.7575,0.872,0.872,0.6175,0.6225,0.204,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.09717948717948716,Opposite,4,0.09717948717948716,Same -- Positive,0.0971794871794872/-0.0971794871794872/0.0971794871794872/-0.0971794871794872,0.0971794871794872/0.0971794871794872/0.0971794871794872/0.0971794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.31809075,0
0.3145,0.2975,0.3235,0.3065,0.301,0.3105,0.306,NA,0.341,0.5315,0.5275,0.283,0.2875,0.095,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.10589743589743587,Same -- Negative,1,0.10589743589743587,Same -- Positive,-0.105897435897436/0/0/0,0.105897435897436/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317961325,0
0.7315,0.601,0.704,0.6745,0.614,0.678,0.6145,NA,0.653,0.8115,0.807,0.5385,0.5395,0.165,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.10589743589743587,Opposite,3,0.10589743589743587,Same -- Positive,0.105897435897436/-0.105897435897436/0/0,0.105897435897436/0.105897435897436/0.105897435897436/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31806145,0
0.939,0.8095,0.9205,0.884,0.8205,0.8845,0.8245,NA,0.8435,0.939,0.939,0.697,0.7045,0.2245,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.10589743589743587,Opposite,4,0.10589743589743587,Same -- Positive,0.105897435897436/-0.105897435897436/0.105897435897436/-0.105897435897436,0.105897435897436/0.105897435897436/0.105897435897436/0.105897435897436,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181313,0
0.3655,0.355,0.388,0.3715,0.364,0.372,0.3635,NA,0.4075,0.595,0.5915,0.342,0.345,0.095,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1146153846153846,Same -- Negative,1,0.1146153846153846,Same -- Positive,-0.114615384615385/0/0/0,0.114615384615385/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179034,0
0.793,0.6745,0.777,0.737,0.6855,0.738,0.6905,NA,0.727,0.8505,0.8525,0.607,0.61,0.186,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1146153846153846,Opposite,3,0.1146153846153846,Same -- Positive,0.114615384615385/-0.114615384615385/0/0,0.114615384615385/0.114615384615385/0.114615384615385/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31816725,0
0.974,0.878,0.9585,0.9295,0.888,0.9325,0.889,NA,0.902,0.974,0.974,0.7735,0.7785,0.256,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1146153846153846,Opposite,4,0.1146153846153846,Same -- Positive,0.114615384615385/-0.114615384615385/0.114615384615385/-0.114615384615385,0.114615384615385/0.114615384615385/0.114615384615385/0.114615384615385,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180499,0
0.0635,0.055,0.0635,0.0595,0.056,0.0585,0.0565,NA,0.073,0.065,0.065,0.0505,0.05,0.052,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.01871794871794872,Same -- Negative,1,0.01871794871794872,Same -- Positive,-0.0187179487179487/0/0/0,0.0187179487179487/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179588,0
0.4035,0.401,0.4235,0.421,0.4005,0.422,0.4075,NA,0.4465,0.6665,0.661,0.387,0.39,0.1115,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.12333333333333332,Same -- Negative,1,0.12333333333333332,Same -- Positive,-0.123333333333333/0/0/0,0.123333333333333/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317942575,0
0.8735,0.742,0.857,0.8185,0.7665,0.824,0.768,NA,0.799,0.9205,0.917,0.682,0.687,0.2015,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.12333333333333332,Opposite,3,0.12333333333333332,Same -- Positive,0.123333333333333/-0.123333333333333/0/0,0.123333333333333/0.123333333333333/0.123333333333333/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180452,0
0.9815,0.9195,0.972,0.9595,0.9285,0.9615,0.9285,NA,0.9355,0.9815,0.9815,0.844,0.845,0.31,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.12333333333333332,Opposite,4,0.12333333333333332,Same -- Positive,0.123333333333333/-0.123333333333333/0.123333333333333/-0.123333333333333,0.123333333333333/0.123333333333333/0.123333333333333/0.123333333333333,1000/1000/1000/1000/1000,8/7/6/5/8,0.318111775,0
0.4755,0.4485,0.4935,0.4825,0.464,0.4835,0.462,NA,0.5105,0.7065,0.7065,0.437,0.4415,0.1075,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.13205128205128203,Same -- Negative,1,0.13205128205128203,Same -- Positive,-0.132051282051282/0/0/0,0.132051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318091125,0
0.932,0.8515,0.9235,0.899,0.854,0.902,0.8615,NA,0.8785,0.9635,0.963,0.791,0.793,0.222,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.13205128205128203,Opposite,3,0.13205128205128203,Same -- Positive,0.132051282051282/-0.132051282051282/0/0,0.132051282051282/0.132051282051282/0.132051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180396,0
0.997,0.9635,0.9935,0.986,0.965,0.9865,0.964,NA,0.9705,0.997,0.997,0.904,0.9055,0.3765,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.13205128205128203,Opposite,4,0.13205128205128203,Same -- Positive,0.132051282051282/-0.132051282051282/0.132051282051282/-0.132051282051282,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318272375,0
