p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.995,0.9505,0.9925,0.9865,0.9685,0.9875,0.97,NA,0.995,0.995,0.896,0.9005,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.13205128205128203,Opposite,4,0.13205128205128203,Same -- Positive,0.132051282051282/-0.132051282051282/0.132051282051282/-0.132051282051282,0.132051282051282/0.132051282051282/0.132051282051282/0.132051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318272375,0
0.6355,0.605,0.644,0.55,0.5345,0.5515,0.534,NA,0.8235,0.8185,0.5055,0.5105,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.14076923076923076,Same -- Negative,1,0.14076923076923076,Same -- Positive,-0.140769230769231/0/0/0,0.140769230769231/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317956375,0
0.935,0.8495,0.917,0.9075,0.881,0.909,0.883,NA,0.9715,0.97,0.8225,0.823,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.14076923076923076,Opposite,3,0.14076923076923076,Same -- Positive,0.140769230769231/-0.140769230769231/0/0,0.140769230769231/0.140769230769231/0.140769230769231/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182562,0
0.995,0.967,0.9935,0.9895,0.9795,0.9895,0.979,NA,0.995,0.995,0.925,0.9245,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.14076923076923076,Opposite,4,0.14076923076923076,Same -- Positive,0.140769230769231/-0.140769230769231/0.140769230769231/-0.140769230769231,0.140769230769231/0.140769230769231/0.140769230769231/0.140769230769231,1000/1000/1000/1000/1000,8/7/6/5/8,0.318232575,0
0.7185,0.687,0.727,0.632,0.6145,0.6325,0.619,NA,0.8775,0.8775,0.592,0.5965,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1494871794871795,Same -- Negative,1,0.1494871794871795,Same -- Positive,-0.149487179487179/0/0/0,0.149487179487179/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181397,0
0.0605,0.054,0.062,0.0655,0.0575,0.065,0.0595,NA,0.1005,0.0695,0.053,0.0545,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01871794871794872,Opposite,3,0.01871794871794872,Same -- Positive,0.0187179487179487/-0.0187179487179487/0/0,0.0187179487179487/0.0187179487179487/0.0187179487179487/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317909075,0
0.959,0.8855,0.9505,0.95,0.918,0.9505,0.918,NA,0.9805,0.9775,0.8585,0.8655,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1494871794871795,Opposite,3,0.1494871794871795,Same -- Positive,0.149487179487179/-0.149487179487179/0/0,0.149487179487179/0.149487179487179/0.149487179487179/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182493,0
0.999,0.987,0.9975,0.9975,0.99,0.997,0.99,NA,0.999,0.999,0.9575,0.959,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1494871794871795,Opposite,4,0.1494871794871795,Same -- Positive,0.149487179487179/-0.149487179487179/0.149487179487179/-0.149487179487179,0.149487179487179/0.149487179487179/0.149487179487179/0.149487179487179,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819075,0
0.7725,0.7325,0.771,0.663,0.652,0.6715,0.654,NA,0.9005,0.903,0.6335,0.638,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.15820512820512822,Same -- Negative,1,0.15820512820512822,Same -- Positive,-0.158205128205128/0/0/0,0.158205128205128/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318004525,0
0.9815,0.9355,0.9725,0.97,0.9535,0.969,0.955,NA,0.993,0.992,0.9085,0.909,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.15820512820512822,Opposite,3,0.15820512820512822,Same -- Positive,0.158205128205128/-0.158205128205128/0/0,0.158205128205128/0.158205128205128/0.158205128205128/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318324925,0
0.998,0.992,0.998,0.998,0.9955,0.998,0.995,NA,0.998,0.998,0.9735,0.9755,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.15820512820512822,Opposite,4,0.15820512820512822,Same -- Positive,0.158205128205128/-0.158205128205128/0.158205128205128/-0.158205128205128,0.158205128205128/0.158205128205128/0.158205128205128/0.158205128205128,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181788,0
0.8135,0.7905,0.8225,0.733,0.726,0.7375,0.7245,NA,0.94,0.939,0.6985,0.701,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.16692307692307692,Same -- Negative,1,0.16692307692307692,Same -- Positive,-0.166923076923077/0/0/0,0.166923076923077/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317942825,0
0.9905,0.961,0.986,0.986,0.9735,0.9875,0.9735,NA,0.996,0.9945,0.944,0.944,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.16692307692307692,Opposite,3,0.16692307692307692,Same -- Positive,0.166923076923077/-0.166923076923077/0/0,0.166923076923077/0.166923076923077/0.166923076923077/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182618,0
1,0.9945,1,1,0.9985,1,0.998,NA,1,1,0.9885,0.989,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.16692307692307692,Opposite,4,0.16692307692307692,Same -- Positive,0.166923076923077/-0.166923076923077/0.166923076923077/-0.166923076923077,0.166923076923077/0.166923076923077/0.166923076923077/0.166923076923077,1000/1000/1000/1000/1000,8/7/6/5/8,0.318162625,0
0.8525,0.831,0.8635,0.777,0.763,0.777,0.765,NA,0.962,0.9625,0.74,0.7405,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.17564102564102563,Same -- Negative,1,0.17564102564102563,Same -- Positive,-0.175641025641026/0/0/0,0.175641025641026/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179842,0
0.994,0.9735,0.992,0.9885,0.981,0.9885,0.981,NA,0.9975,0.997,0.9635,0.9635,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.17564102564102563,Opposite,3,0.17564102564102563,Same -- Positive,0.175641025641026/-0.175641025641026/0/0,0.175641025641026/0.175641025641026/0.175641025641026/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819285,0
0.067,0.0645,0.0685,0.071,0.074,0.0755,0.0765,NA,0.067,0.067,0.066,0.069,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01871794871794872,Opposite,4,0.01871794871794872,Same -- Positive,0.0187179487179487/-0.0187179487179487/0.0187179487179487/-0.0187179487179487,0.0187179487179487/0.0187179487179487/0.0187179487179487/0.0187179487179487,1000/1000/1000/1000/1000,8/7/6/5/8,0.318027875,0
1,0.999,1,0.9995,0.9995,0.9995,0.9995,NA,1,1,0.994,0.9945,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.17564102564102563,Opposite,4,0.17564102564102563,Same -- Positive,0.175641025641026/-0.175641025641026/0.175641025641026/-0.175641025641026,0.175641025641026/0.175641025641026/0.175641025641026/0.175641025641026,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182142,0
0.9,0.8775,0.908,0.8355,0.822,0.8345,0.823,NA,0.973,0.9765,0.804,0.8015,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.18435897435897436,Same -- Negative,1,0.18435897435897436,Same -- Positive,-0.184358974358974/0/0/0,0.184358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179639,0
0.999,0.99,0.9975,0.9965,0.9935,0.997,0.992,NA,0.9995,0.9995,0.982,0.9825,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.18435897435897436,Opposite,3,0.18435897435897436,Same -- Positive,0.184358974358974/-0.184358974358974/0/0,0.184358974358974/0.184358974358974/0.184358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31838845,0
1,1,1,1,1,1,1,NA,1,1,0.9985,0.999,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.18435897435897436,Opposite,4,0.18435897435897436,Same -- Positive,0.184358974358974/-0.184358974358974/0.184358974358974/-0.184358974358974,0.184358974358974/0.184358974358974/0.184358974358974/0.184358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182076,0
0.9235,0.902,0.925,0.8595,0.8515,0.864,0.8525,NA,0.9785,0.981,0.8325,0.837,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1930769230769231,Same -- Negative,1,0.1930769230769231,Same -- Positive,-0.193076923076923/0/0/0,0.193076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31809435,0
0.9995,0.9945,1,0.9995,0.9975,1,0.9975,NA,1,1,0.9885,0.989,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1930769230769231,Opposite,3,0.1930769230769231,Same -- Positive,0.193076923076923/-0.193076923076923/0/0,0.193076923076923/0.193076923076923/0.193076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31826985,0
1,1,1,1,1,1,1,NA,1,1,0.998,0.9985,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1930769230769231,Opposite,4,0.1930769230769231,Same -- Positive,0.193076923076923/-0.193076923076923/0.193076923076923/-0.193076923076923,0.193076923076923/0.193076923076923/0.193076923076923/0.193076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.318252775,0
0.9525,0.942,0.9575,0.9115,0.903,0.9125,0.9005,NA,0.989,0.9905,0.8855,0.888,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2017948717948718,Same -- Negative,1,0.2017948717948718,Same -- Positive,-0.201794871794872/0/0/0,0.201794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31820445,0
0.9995,0.9975,0.9995,0.9995,0.999,0.9995,0.9985,NA,0.9995,0.9995,0.993,0.994,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2017948717948718,Opposite,3,0.2017948717948718,Same -- Positive,0.201794871794872/-0.201794871794872/0/0,0.201794871794872/0.201794871794872/0.201794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318364125,0
1,1,1,1,1,1,1,NA,1,1,0.9995,0.9995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2017948717948718,Opposite,4,0.2017948717948718,Same -- Positive,0.201794871794872/-0.201794871794872/0.201794871794872/-0.201794871794872,0.201794871794872/0.201794871794872/0.201794871794872/0.201794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.318489575,0
0.0775,0.0705,0.081,0.073,0.0735,0.0735,0.069,NA,0.141,0.0865,0.065,0.0635,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.02743589743589743,Same -- Negative,1,0.02743589743589743,Same -- Positive,-0.0274358974358974/0/0/0,0.0274358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317913625,0
0.964,0.958,0.9655,0.9305,0.9245,0.93,0.93,NA,0.991,0.992,0.92,0.919,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2105128205128205,Same -- Negative,1,0.2105128205128205,Same -- Positive,-0.21051282051282/0/0/0,0.21051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31804165,0
0.9995,0.9975,0.9995,1,0.9985,1,0.998,NA,1,1,0.997,0.996,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2105128205128205,Opposite,3,0.2105128205128205,Same -- Positive,0.21051282051282/-0.21051282051282/0/0,0.21051282051282/0.21051282051282/0.21051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318425775,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2105128205128205,Opposite,4,0.2105128205128205,Same -- Positive,0.21051282051282/-0.21051282051282/0.21051282051282/-0.21051282051282,0.21051282051282/0.21051282051282/0.21051282051282/0.21051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.318384725,0
0.975,0.971,0.9775,0.9545,0.945,0.955,0.948,NA,0.993,0.9935,0.937,0.9395,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.21923076923076923,Same -- Negative,1,0.21923076923076923,Same -- Positive,-0.219230769230769/0/0/0,0.219230769230769/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31806775,0
1,0.9995,1,1,0.9995,1,1,NA,1,1,0.999,0.999,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.21923076923076923,Opposite,3,0.21923076923076923,Same -- Positive,0.219230769230769/-0.219230769230769/0/0,0.219230769230769/0.219230769230769/0.219230769230769/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31831585,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.21923076923076923,Opposite,4,0.21923076923076923,Same -- Positive,0.219230769230769/-0.219230769230769/0.219230769230769/-0.219230769230769,0.219230769230769/0.219230769230769/0.219230769230769/0.219230769230769,1000/1000/1000/1000/1000,8/7/6/5/8,0.318450025,0
0.985,0.9815,0.987,0.9655,0.965,0.9655,0.9655,NA,0.998,0.9995,0.954,0.957,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.22794871794871796,Same -- Negative,1,0.22794871794871796,Same -- Positive,-0.227948717948718/0/0/0,0.227948717948718/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318153475,0
1,1,1,1,1,1,0.9995,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.22794871794871796,Opposite,3,0.22794871794871796,Same -- Positive,0.227948717948718/-0.227948717948718/0/0,0.227948717948718/0.227948717948718/0.227948717948718/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184752,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.22794871794871796,Opposite,4,0.22794871794871796,Same -- Positive,0.227948717948718/-0.227948717948718/0.227948717948718/-0.227948717948718,0.227948717948718/0.227948717948718/0.227948717948718/0.227948717948718,1000/1000/1000/1000/1000,8/7/6/5/8,0.318491475,0
0.9905,0.986,0.9905,0.972,0.9675,0.973,0.9705,NA,0.9985,0.998,0.9655,0.966,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.23666666666666664,Same -- Negative,1,0.23666666666666664,Same -- Positive,-0.236666666666667/0/0/0,0.236666666666667/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318260775,0
0.074,0.061,0.0755,0.0795,0.0695,0.0805,0.071,NA,0.114,0.0835,0.0625,0.0625,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.02743589743589743,Opposite,3,0.02743589743589743,Same -- Positive,0.0274358974358974/-0.0274358974358974/0/0,0.0274358974358974/0.0274358974358974/0.0274358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182197,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.23666666666666664,Opposite,3,0.23666666666666664,Same -- Positive,0.236666666666667/-0.236666666666667/0/0,0.236666666666667/0.236666666666667/0.236666666666667/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183563,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.23666666666666664,Opposite,4,0.23666666666666664,Same -- Positive,0.236666666666667/-0.236666666666667/0.236666666666667/-0.236666666666667,0.236666666666667/0.236666666666667/0.236666666666667/0.236666666666667,1000/1000/1000/1000/1000,8/7/6/5/8,0.318575625,0
0.993,0.9915,0.9935,0.9815,0.981,0.9815,0.98,NA,0.9985,0.999,0.973,0.974,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.24538461538461537,Same -- Negative,1,0.24538461538461537,Same -- Positive,-0.245384615384615/0/0/0,0.245384615384615/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318231425,0
1,1,1,1,1,1,1,NA,1,1,1,0.9995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.24538461538461537,Opposite,3,0.24538461538461537,Same -- Positive,0.245384615384615/-0.245384615384615/0/0,0.245384615384615/0.245384615384615/0.245384615384615/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3185205,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.24538461538461537,Opposite,4,0.24538461538461537,Same -- Positive,0.245384615384615/-0.245384615384615/0.245384615384615/-0.245384615384615,0.245384615384615/0.245384615384615/0.245384615384615/0.245384615384615,1000/1000/1000/1000/1000,8/7/6/5/8,0.318518275,0
0.9965,0.9945,0.996,0.9915,0.992,0.9915,0.9925,NA,0.9995,0.9995,0.9865,0.988,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2541025641025641,Same -- Negative,1,0.2541025641025641,Same -- Positive,-0.254102564102564/0/0/0,0.254102564102564/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318108725,0
1,1,1,1,1,1,0.9995,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2541025641025641,Opposite,3,0.2541025641025641,Same -- Positive,0.254102564102564/-0.254102564102564/0/0,0.254102564102564/0.254102564102564/0.254102564102564/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31844145,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2541025641025641,Opposite,4,0.2541025641025641,Same -- Positive,0.254102564102564/-0.254102564102564/0.254102564102564/-0.254102564102564,0.254102564102564/0.254102564102564/0.254102564102564/0.254102564102564,1000/1000/1000/1000/1000,8/7/6/5/8,0.318501925,0
0.9975,0.9985,0.999,0.992,0.9925,0.992,0.9905,NA,1,0.9995,0.9875,0.9875,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.26282051282051283,Same -- Negative,1,0.26282051282051283,Same -- Positive,-0.262820512820513/0/0/0,0.262820512820513/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317949825,0
1,1,1,1,1,1,0.9995,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.26282051282051283,Opposite,3,0.26282051282051283,Same -- Positive,0.262820512820513/-0.262820512820513/0/0,0.262820512820513/0.262820512820513/0.262820512820513/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183634,0
0.0995,0.0895,0.0965,0.1,0.093,0.0995,0.099,NA,0.0995,0.0995,0.0865,0.086,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.02743589743589743,Opposite,4,0.02743589743589743,Same -- Positive,0.0274358974358974/-0.0274358974358974/0.0274358974358974/-0.0274358974358974,0.0274358974358974/0.0274358974358974/0.0274358974358974/0.0274358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.31816595,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.26282051282051283,Opposite,4,0.26282051282051283,Same -- Positive,0.262820512820513/-0.262820512820513/0.262820512820513/-0.262820512820513,0.262820512820513/0.262820512820513/0.262820512820513/0.262820512820513,1000/1000/1000/1000/1000,8/7/6/5/8,0.31858655,0
0.997,0.9965,0.997,0.9965,0.9935,0.996,0.9945,NA,0.9995,0.9995,0.992,0.992,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2715384615384615,Same -- Negative,1,0.2715384615384615,Same -- Positive,-0.271538461538462/0/0/0,0.271538461538462/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318307625,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2715384615384615,Opposite,3,0.2715384615384615,Same -- Positive,0.271538461538462/-0.271538461538462/0/0,0.271538461538462/0.271538461538462/0.271538461538462/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31848205,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2715384615384615,Opposite,4,0.2715384615384615,Same -- Positive,0.271538461538462/-0.271538461538462/0.271538461538462/-0.271538461538462,0.271538461538462/0.271538461538462/0.271538461538462/0.271538461538462,1000/1000/1000/1000/1000,8/7/6/5/8,0.318643325,0
0.999,0.9985,1,0.9985,0.998,0.9985,0.998,NA,1,1,0.995,0.995,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.28025641025641024,Same -- Negative,1,0.28025641025641024,Same -- Positive,-0.28025641025641/0/0/0,0.28025641025641/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318204375,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.28025641025641024,Opposite,3,0.28025641025641024,Same -- Positive,0.28025641025641/-0.28025641025641/0/0,0.28025641025641/0.28025641025641/0.28025641025641/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318699775,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.28025641025641024,Opposite,4,0.28025641025641024,Same -- Positive,0.28025641025641/-0.28025641025641/0.28025641025641/-0.28025641025641,0.28025641025641/0.28025641025641/0.28025641025641/0.28025641025641,1000/1000/1000/1000/1000,8/7/6/5/8,0.318649875,0
0.9995,0.9995,0.9995,0.997,0.997,0.9975,0.997,NA,1,1,0.9965,0.9965,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.28897435897435897,Same -- Negative,1,0.28897435897435897,Same -- Positive,-0.288974358974359/0/0/0,0.288974358974359/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31818375,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.28897435897435897,Opposite,3,0.28897435897435897,Same -- Positive,0.288974358974359/-0.288974358974359/0/0,0.288974358974359/0.288974358974359/0.288974358974359/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318720075,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.28897435897435897,Opposite,4,0.28897435897435897,Same -- Positive,0.288974358974359/-0.288974358974359/0.288974358974359/-0.288974358974359,0.288974358974359/0.288974358974359/0.288974358974359/0.288974358974359,1000/1000/1000/1000/1000,8/7/6/5/8,0.31880405,0
